flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,MW2292,MAY2292,Malta Air,MW,active,2025-10-23,Bristol,BRS,EGGD,,16,2025-10-23T11:15:00+00:00,2025-10-23T11:15:00+00:00,,,Alicante El Altet,ALC,LEAL,,,7B,2025-10-23T14:45:00+00:00,,,,,,No,,
Departure,,,empty,,active,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T10:30:00+00:00,2025-10-23T10:30:00+00:00,,15,Kortrijk,KJK,EBKT,,,,2025-10-23T12:36:00+00:00,,,,,,No,,
Departure,U22929,EZY2929,easyJet,U2,active,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T15:00:00+00:00,2025-10-23T15:00:00+00:00,2025-10-23T15:22:00+00:00,23,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-10-23T18:05:00+00:00,2025-10-23T18:04:00+00:00,,,,,No,,
Departure,VS6952,VIR6952,Virgin Atlantic,VS,cancelled,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T17:35:00+00:00,2025-10-23T17:35:00+00:00,,,Schiphol,AMS,EHAM,,A08,,2025-10-23T19:50:00+00:00,,,,,,Yes,klm,kl1082
Departure,KL1082,KLM1082,KLM,KL,cancelled,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T17:35:00+00:00,2025-10-23T17:35:00+00:00,,,Schiphol,AMS,EHAM,,A08,,2025-10-23T19:50:00+00:00,,,,,,No,,
Departure,U22921,EZY2921,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T07:05:00+00:00,2025-10-23T07:05:00+00:00,2025-10-23T07:14:00+00:00,10,Schiphol,AMS,EHAM,,,20,2025-10-23T09:25:00+00:00,2025-10-23T09:18:00+00:00,2025-10-23T09:17:00+00:00,,,,No,,
Departure,U22709,EZY81RZ,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T06:00:00+00:00,2025-10-23T06:00:00+00:00,2025-10-23T06:16:00+00:00,16,Son Sant Joan Airport,PMI,LEPA,,,2,2025-10-23T09:25:00+00:00,2025-10-23T09:10:00+00:00,2025-10-23T09:12:00+00:00,,G-EZUK,A320,No,,
Departure,U22723,EZY75ZX,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T06:15:00+00:00,2025-10-23T06:15:00+00:00,2025-10-23T06:26:00+00:00,12,Alicante El Altet,ALC,LEAL,3,,8B,2025-10-23T09:45:00+00:00,2025-10-23T09:25:00+00:00,2025-10-23T09:26:00+00:00,,G-UZMK,A21N,No,,
Departure,U2237,EZY98RE,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T07:15:00+00:00,2025-10-23T07:15:00+00:00,2025-10-23T07:19:00+00:00,5,Newcastle Airport,NCL,EGNT,,,,2025-10-23T08:20:00+00:00,2025-10-23T08:08:00+00:00,2025-10-23T08:07:00+00:00,,G-EZTH,A320,No,,
Departure,U22843,EZY82CL,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T06:05:00+00:00,2025-10-23T06:05:00+00:00,2025-10-23T06:18:00+00:00,13,Capodichino,NAP,LIRN,,,3,2025-10-23T09:55:00+00:00,2025-10-23T09:49:00+00:00,2025-10-23T09:52:00+00:00,,G-EZUA,A320,No,,
Departure,U2201,EZY418A,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T07:30:00+00:00,2025-10-23T07:30:00+00:00,2025-10-23T07:33:00+00:00,3,Glasgow International,GLA,EGPF,M,,1,2025-10-23T08:45:00+00:00,2025-10-23T08:30:00+00:00,2025-10-23T08:30:00+00:00,,G-UZLZ,A20N,No,,
Departure,U22839,EZY2839,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T07:00:00+00:00,2025-10-23T07:00:00+00:00,2025-10-23T07:12:00+00:00,12,Galileo Galilei,PSA,LIRP,T1,,,2025-10-23T10:20:00+00:00,2025-10-23T10:06:00+00:00,2025-10-23T10:07:00+00:00,,,,No,,
Departure,FR7949,RYR87MZ,Ryanair,FR,landed,2025-10-23,Bristol,BRS,EGGD,,11,2025-10-23T07:40:00+00:00,2025-10-23T07:40:00+00:00,2025-10-23T07:58:00+00:00,18,Lawica,POZ,EPPO,,,,2025-10-23T10:50:00+00:00,2025-10-23T10:53:00+00:00,2025-10-23T10:47:00+00:00,,SP-RND,B738,No,,
Departure,LS1871,EXS24ZF,Jet2,LS,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T07:25:00+00:00,2025-10-23T07:25:00+00:00,2025-10-23T07:40:00+00:00,15,Son Sant Joan Airport,PMI,LEPA,,,3,2025-10-23T10:50:00+00:00,2025-10-23T10:32:00+00:00,2025-10-23T10:32:00+00:00,,G-JZBW,B738,No,,
Departure,FR509,RYR3064,Ryanair,FR,landed,2025-10-23,Bristol,BRS,EGGD,,11,2025-10-23T08:55:00+00:00,2025-10-23T08:55:00+00:00,2025-10-23T09:13:00+00:00,18,Dublin International,DUB,EIDW,1,,,2025-10-23T10:00:00+00:00,2025-10-23T09:54:00+00:00,2025-10-23T09:55:00+00:00,,9H-QAJ,B738,No,,
Departure,,,empty,,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T09:05:00+00:00,2025-10-23T09:05:00+00:00,2025-10-23T09:19:00+00:00,15,Brussels Airport,BRU,EBBR,,,,2025-10-23T11:20:00+00:00,2025-10-23T11:21:00+00:00,2025-10-23T11:23:00+00:00,3,,,No,,
Departure,U22939,EZY2939,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T06:30:00+00:00,2025-10-23T06:30:00+00:00,2025-10-23T06:47:00+00:00,17,North Front,GIB,LXGB,,,,2025-10-23T10:15:00+00:00,2025-10-23T10:06:00+00:00,2025-10-23T10:02:00+00:00,,,,No,,
Departure,FR5341,RYR88TJ,Ryanair,FR,landed,2025-10-23,Bristol,BRS,EGGD,,15,2025-10-23T05:55:00+00:00,2025-10-23T05:55:00+00:00,2025-10-23T06:01:00+00:00,6,Henri Coanda International,OTP,LROP,,,,2025-10-23T11:10:00+00:00,2025-10-23T10:58:00+00:00,2025-10-23T10:57:00+00:00,,SP-RZT,B38M,No,,
Departure,U25526,EJU75AD,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T09:15:00+00:00,2025-10-23T09:15:00+00:00,2025-10-23T09:27:00+00:00,12,Alicante El Altet,ALC,LEAL,,,8B,2025-10-23T12:45:00+00:00,2025-10-23T12:32:00+00:00,2025-10-23T12:32:00+00:00,,OE-LVK,A319,No,,
Departure,U22711,EZY39TY,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T10:25:00+00:00,2025-10-23T10:25:00+00:00,2025-10-23T10:26:00+00:00,2,Son Sant Joan Airport,PMI,LEPA,,,8,2025-10-23T13:50:00+00:00,2025-10-23T13:17:00+00:00,2025-10-23T13:17:00+00:00,,G-UZHR,A20N,No,,
Departure,U22935,EZY2935,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T11:10:00+00:00,2025-10-23T11:10:00+00:00,2025-10-23T11:26:00+00:00,16,Prague Vaclav Havel Airport,PRG,LKPR,1,,13,2025-10-23T14:15:00+00:00,2025-10-23T14:10:00+00:00,2025-10-23T14:09:00+00:00,,,,No,,
Departure,U22737,EZY2737,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T13:20:00+00:00,2025-10-23T13:20:00+00:00,2025-10-23T13:27:00+00:00,8,Bilbao,BIO,LEBB,,,6,2025-10-23T16:10:00+00:00,2025-10-23T15:53:00+00:00,2025-10-23T15:53:00+00:00,,,,No,,
Departure,U2217,EZY709Z,easyJet,U2,landed,2025-10-23,Bristol,BRS,EGGD,,,2025-10-23T14:55:00+00:00,2025-10-23T14:55:00+00:00,2025-10-23T15:11:00+00:00,16,Edinburgh,EDI,EGPH,,,9,2025-10-23T16:10:00+00:00,2025-10-23T16:07:00+00:00,2025-10-23T16:08:00+00:00,,G-UZHK,A20N,No,,
