flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,EI3843,EIN3843,Aer Lingus,EI,active,2025-12-02,Bristol,BRS,EGGD,,,2025-12-02T16:00:00+00:00,2025-12-02T16:00:00+00:00,2025-12-02T16:13:00+00:00,14,Cork,ORK,EICK,,6,3,2025-12-02T17:20:00+00:00,2025-12-02T17:21:00+00:00,,1,,,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-12-02,Bristol,BRS,EGGD,,22A,2025-12-02T06:00:00+00:00,2025-12-02T06:00:00+00:00,2025-12-02T06:37:00+00:00,37,Schiphol,AMS,EHAM,3,A08,11,2025-12-02T08:20:00+00:00,2025-12-02T08:30:00+00:00,2025-12-02T08:30:00+00:00,10,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,landed,2025-12-02,Bristol,BRS,EGGD,,22A,2025-12-02T06:00:00+00:00,2025-12-02T06:00:00+00:00,2025-12-02T06:37:00+00:00,37,Schiphol,AMS,EHAM,3,A08,11,2025-12-02T08:20:00+00:00,2025-12-02T08:30:00+00:00,2025-12-02T08:30:00+00:00,10,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-12-02,Bristol,BRS,EGGD,,22A,2025-12-02T06:00:00+00:00,2025-12-02T06:00:00+00:00,2025-12-02T06:37:00+00:00,37,Schiphol,AMS,EHAM,3,A08,11,2025-12-02T08:20:00+00:00,2025-12-02T08:30:00+00:00,2025-12-02T08:30:00+00:00,10,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,landed,2025-12-02,Bristol,BRS,EGGD,,22A,2025-12-02T06:00:00+00:00,2025-12-02T06:00:00+00:00,2025-12-02T06:37:00+00:00,37,Schiphol,AMS,EHAM,3,A08,11,2025-12-02T08:20:00+00:00,2025-12-02T08:30:00+00:00,2025-12-02T08:30:00+00:00,10,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,landed,2025-12-02,Bristol,BRS,EGGD,,22A,2025-12-02T06:00:00+00:00,2025-12-02T06:00:00+00:00,2025-12-02T06:37:00+00:00,37,Schiphol,AMS,EHAM,3,A08,11,2025-12-02T08:20:00+00:00,2025-12-02T08:30:00+00:00,2025-12-02T08:30:00+00:00,10,,,No,,
Departure,U22713,EZY2713,easyJet,U2,landed,2025-12-02,Bristol,BRS,EGGD,,,2025-12-02T06:15:00+00:00,2025-12-02T06:15:00+00:00,2025-12-02T06:31:00+00:00,16,Pablo Ruiz Picasso,AGP,LEMG,2,,24,2025-12-02T09:55:00+00:00,2025-12-02T10:02:00+00:00,2025-12-02T10:01:00+00:00,6,,,No,,
Departure,U22837,EZY2837,easyJet,U2,landed,2025-12-02,Bristol,BRS,EGGD,,,2025-12-02T06:20:00+00:00,2025-12-02T06:20:00+00:00,2025-12-02T06:33:00+00:00,14,Leonardo Da Vinci (Fiumicino),FCO,LIRF,1,,,2025-12-02T09:55:00+00:00,2025-12-02T09:45:00+00:00,2025-12-02T09:46:00+00:00,,,,No,,
Departure,U2223,EZY223,easyJet,U2,landed,2025-12-02,Bristol,BRS,EGGD,,,2025-12-02T06:25:00+00:00,2025-12-02T06:25:00+00:00,2025-12-02T06:39:00+00:00,15,Aldergrove International Airport,BFS,EGAA,N,,,2025-12-02T07:40:00+00:00,2025-12-02T07:28:00+00:00,2025-12-02T07:28:00+00:00,,,,No,,
Departure,U2213,EZY213,easyJet,U2,landed,2025-12-02,Bristol,BRS,EGGD,,,2025-12-02T06:35:00+00:00,2025-12-02T06:35:00+00:00,2025-12-02T06:35:00+00:00,1,Edinburgh,EDI,EGPH,3,,9,2025-12-02T07:55:00+00:00,2025-12-02T07:26:00+00:00,2025-12-02T07:27:00+00:00,,,,No,,
